"id","sku","name","description","short_description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"6a4t2","#OR049","Hoa Lan Hồ Điệp OR 049","<p>LAN HỒ ĐIỆP được mệnh danh là “ Nữ hoàng của các loài hoa”,&nbsp;không chỉ có ý nghĩa là sự cao sang, quý phái mà còn là sứ giả truyền tải cảm xúc một cách nhẹ nhàng, hoa còn mang đến cho chúng ta vẻ đẹp tinh khiết của tự nhiên, nét quyến rũ cho không gian sống.</p>
<p>Ngày nay người ta chon LAN HỒ ĐIỆP để tặng nhau vào những dịp khai trương, sinh nhật, hay thăng quan tiến chức...&nbsp;Đặc&nbsp;biệt là dịp&nbsp;mừng xuân<strong>&nbsp;</strong>mới<strong>&nbsp;</strong>như một lời chúc tốt đẹp nhất !</p>
<p><strong>Ý nghĩa lan Hồ&nbsp;Điệp Đỏ Tía:</strong>&nbsp;tượng trưng cho hoàng gia, sự ngưỡng mộ và tôn trọng. Bạn có thể dùng nó để làm hoa tặng sếp nam nhé.</p>
<p><strong>Lưu ý:&nbsp;</strong><em>Giá&nbsp;hoa đã bao gồm chậu và trang&nbsp;trí,&nbsp;giao hoa miễn phí trong nội thành TP.HCM.&nbsp;</em></p>
","
<p>Chậu Lan Hồ Điệp 5 cành đỏ tía xọc.</p>
<p><strong><font color=""#008000"">TIÊU CHUẨN KỸ&nbsp;THUẬT:&nbsp;</font></strong></p>
<p><b>- Cành&nbsp;từ 6 bông + 3 nụ trở lên.</b></p>
<p><b>- Thân&nbsp;cao từ 60cm.</b></p>
<p><b>- Tuổi thọ&nbsp;khoảng 30 ngày</b></p>
","Hoa lan>Hoa lan hồ điệp","https://hoatuoi360.com/contents/images/Products/Phong%20lan%20-%20%C4%90%E1%BB%8Ba%20lan/DSC_0002.jpg","Lớn hơn (+30%)","Kích thước",1755000
"0kuc","#SF118","Hoa Chúc Mừng SF 118","<p><strong>ỔN ĐỊNH</strong></p>
<p>Số 3 là con số vững chắc, phong thủy dùng nhiều lĩnh vực số học trong việc bài trí các đồ vật, và con số 3 là số đặc biệt hữu dụng cho việc tăng thêm vẻ vững chắc và sự hài hòa. Việc đặt 3 bông Ly ở vị trí trung tâm của Hoa Kệ Chúc Mừng với ngụ ý ""Chúc cho công việc đều ổn định, vững chãi"" là món quà đặc biệt nhất trong ngày Khai Trương, Tân gia, Thăng chức,...</p>
","
<p>Kệ Hoa Chúc Mừng gồm Lan Mokara, Hoa Đồng Tiền, Hoa Lily cùng các loại hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/DSC_0464.JPG","Bình thường","Kích thước",700000
"0kuc","#SF118","Hoa Chúc Mừng SF 118","<p><strong>ỔN ĐỊNH</strong></p>
<p>Số 3 là con số vững chắc, phong thủy dùng nhiều lĩnh vực số học trong việc bài trí các đồ vật, và con số 3 là số đặc biệt hữu dụng cho việc tăng thêm vẻ vững chắc và sự hài hòa. Việc đặt 3 bông Ly ở vị trí trung tâm của Hoa Kệ Chúc Mừng với ngụ ý ""Chúc cho công việc đều ổn định, vững chãi"" là món quà đặc biệt nhất trong ngày Khai Trương, Tân gia, Thăng chức,...</p>
","
<p>Kệ Hoa Chúc Mừng gồm Lan Mokara, Hoa Đồng Tiền, Hoa Lily cùng các loại hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/DSC_0464.JPG","Lớn hơn (+30%)","Kích thước",910000
"ki2gd","#BX097","Hoa hộp BX 097","<p><strong>CẢM ĐỘNG</strong></p>
<p>Màu sắc ngọt ngào của những đóa Hồng phớt dùng để bày tỏ niềm vui, hạnh phúc và sự cảm động. Vì vậy, Hộp Hoa CẢM ĐỘNG là sản phẩm rất phù hợp&nbsp;khi muốn bày tỏ niềm cảm kích và hạnh phúc đến những người thân yêu trong những dịp lễ quan trọng.</p>
","
<p>Hoa Hộp gồm Hoa Hồng, Phi Yến, Ping Pong, Cát Tường, Cúc cùng các loại hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-hop/hoa-hop-bx-097(1).jpg","Bình thường","Kích thước",500000
"ki2gd","#BX097","Hoa hộp BX 097","<p><strong>CẢM ĐỘNG</strong></p>
<p>Màu sắc ngọt ngào của những đóa Hồng phớt dùng để bày tỏ niềm vui, hạnh phúc và sự cảm động. Vì vậy, Hộp Hoa CẢM ĐỘNG là sản phẩm rất phù hợp&nbsp;khi muốn bày tỏ niềm cảm kích và hạnh phúc đến những người thân yêu trong những dịp lễ quan trọng.</p>
","
<p>Hoa Hộp gồm Hoa Hồng, Phi Yến, Ping Pong, Cát Tường, Cúc cùng các loại hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-hop/hoa-hop-bx-097(1).jpg","Lớn hơn (+30%)","Kích thước",650000
"y1y6","#BK235","Hoa giỏ BK 235",,"
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-gio/Hoa-gio-BX-235.jpg","Bình thường","Kích thước",1000000
"y1y6","#BK235","Hoa giỏ BK 235",,"
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-gio/Hoa-gio-BX-235.jpg","Lớn hơn (+30%)","Kích thước",1300000
"afaqe","#SF-117","Hoa Chúc Mừng SF 117",,"
<p>Kệ Chúc Mừng gồm Lan Bò Cạp, Hồng Môn, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/IMG_4358-(002).jpg","Bình thường","Kích thước",3000000
"afaqe","#SF-117","Hoa Chúc Mừng SF 117",,"
<p>Kệ Chúc Mừng gồm Lan Bò Cạp, Hồng Môn, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/IMG_4358-(002).jpg","Lớn hơn (+30%)","Kích thước",3900000
"or6k2","#SF115","Hoa Chúc Mừng SF 115","<p><strong>KIÊN ĐỊNH&nbsp;</strong></p>
<p>Theo văn hóa Phương Tây, Hoa Hướng Dương đại diện cho sự kiên định và niềm tin vào tương lai. Kệ hoa chúc mừng với những đóa Hướng Dương nở to, tròn sẽ thay bạn gửi lời chúc thành công đến những người thân yêu, bạn bè đồng nghiệp,... trong ngày Khai trương, Chúc mừng Ngày Nhà Giáo,...</p>
","
<p>Kệ Hoa Chúc Mừng <strong>Kiên Định</strong>&nbsp;gồm Hoa Hồng, Hoa Hướng Dương cùng hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/IMG_4359-(002).jpg","Bình thường","Kích thước",2000000
"or6k2","#SF115","Hoa Chúc Mừng SF 115","<p><strong>KIÊN ĐỊNH&nbsp;</strong></p>
<p>Theo văn hóa Phương Tây, Hoa Hướng Dương đại diện cho sự kiên định và niềm tin vào tương lai. Kệ hoa chúc mừng với những đóa Hướng Dương nở to, tròn sẽ thay bạn gửi lời chúc thành công đến những người thân yêu, bạn bè đồng nghiệp,... trong ngày Khai trương, Chúc mừng Ngày Nhà Giáo,...</p>
","
<p>Kệ Hoa Chúc Mừng <strong>Kiên Định</strong>&nbsp;gồm Hoa Hồng, Hoa Hướng Dương cùng hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/IMG_4359-(002).jpg","Lớn hơn (+30%)","Kích thước",2600000
"h1u6","#OR26","Lan Hồ Điệp OR 26","<p>LAN HỒ ĐIỆP được mệnh danh là “ Nữ hoàng của các loài hoa”,&nbsp;không chỉ có ý nghĩa là sự cao sang, quý phái mà còn là sứ giả truyền tải cảm xúc một cách nhẹ nhàng, hoa còn mang đến cho chúng ta vẻ đẹp tinh khiết của tự nhiên, nét quyến rũ cho không gian sống.</p>
<p>Ngày nay người ta chon LAN HỒ ĐIỆP để tặng nhau vào những dịp khai trương, sinh nhật, hay thăng quan tiến chức...&nbsp;Đặc&nbsp;biệt là dịp&nbsp;mừng xuân<strong>&nbsp;</strong>mới<strong>&nbsp;</strong>như một lời chúc tốt đẹp nhất !</p>
<p><strong>Ý nghĩa lan Hồ&nbsp;Điệp Vàng:</strong>&nbsp;vàng: tượng trưng cho tình bạn và sự khởi đầu mới. Vì vậy bạn có thể dùng một chậu lan hồ điệp để làm hoa khai trương hay chúc mừng.</p>
<p><strong>Lưu ý:&nbsp;</strong><em>Giá&nbsp;hoa đã bao gồm chậu và trang&nbsp;trí,&nbsp;giao hoa miễn phí trong nội thành TP.HCM.&nbsp;</em></p>
","
<p>Chậu Lan Hồ Điệp 10 cành. Đây là loại đặc biệt bởi màu sắc của nó hơi bị hiếm.</p>
<p><strong><font color=""#008000"">TIÊU CHUẨN KỸ&nbsp;THUẬT:&nbsp;</font></strong></p>
<p><b>- Cành&nbsp;từ 6 bông + 3 nụ trở lên.</b></p>
<p><b>- Thân&nbsp;cao từ 60cm.</b></p>
<p><b>- Tuổi thọ&nbsp;khoảng 30 ngày.</b></p>
","Hoa lan>Hoa lan hồ điệp","https://hoatuoi360.com/contents/images/Products/Phong%20lan%20-%20%C4%90%E1%BB%8Ba%20lan/Phong-Lan-OR-26.jpg","Bình thường","Kích thước",2700000
"h1u6","#OR26","Lan Hồ Điệp OR 26","<p>LAN HỒ ĐIỆP được mệnh danh là “ Nữ hoàng của các loài hoa”,&nbsp;không chỉ có ý nghĩa là sự cao sang, quý phái mà còn là sứ giả truyền tải cảm xúc một cách nhẹ nhàng, hoa còn mang đến cho chúng ta vẻ đẹp tinh khiết của tự nhiên, nét quyến rũ cho không gian sống.</p>
<p>Ngày nay người ta chon LAN HỒ ĐIỆP để tặng nhau vào những dịp khai trương, sinh nhật, hay thăng quan tiến chức...&nbsp;Đặc&nbsp;biệt là dịp&nbsp;mừng xuân<strong>&nbsp;</strong>mới<strong>&nbsp;</strong>như một lời chúc tốt đẹp nhất !</p>
<p><strong>Ý nghĩa lan Hồ&nbsp;Điệp Vàng:</strong>&nbsp;vàng: tượng trưng cho tình bạn và sự khởi đầu mới. Vì vậy bạn có thể dùng một chậu lan hồ điệp để làm hoa khai trương hay chúc mừng.</p>
<p><strong>Lưu ý:&nbsp;</strong><em>Giá&nbsp;hoa đã bao gồm chậu và trang&nbsp;trí,&nbsp;giao hoa miễn phí trong nội thành TP.HCM.&nbsp;</em></p>
","
<p>Chậu Lan Hồ Điệp 10 cành. Đây là loại đặc biệt bởi màu sắc của nó hơi bị hiếm.</p>
<p><strong><font color=""#008000"">TIÊU CHUẨN KỸ&nbsp;THUẬT:&nbsp;</font></strong></p>
<p><b>- Cành&nbsp;từ 6 bông + 3 nụ trở lên.</b></p>
<p><b>- Thân&nbsp;cao từ 60cm.</b></p>
<p><b>- Tuổi thọ&nbsp;khoảng 30 ngày.</b></p>
","Hoa lan>Hoa lan hồ điệp","https://hoatuoi360.com/contents/images/Products/Phong%20lan%20-%20%C4%90%E1%BB%8Ba%20lan/Phong-Lan-OR-26.jpg","Lớn hơn (+30%)","Kích thước",3510000
"3dssp","#SF113","Hoa Chúc Mừng SF 113","<p><strong>ĐAM MÊ</strong></p>
<p>Một trong ba yếu tố làm nên tài năng của một con người chính là đam mê (Daniel Coyle). Kệ Hoa Chúc Mừng với những đóa Hồng Môn được cắm như hình ngọn lửa của đam mê nhắc nhở chúng ta luôn phải sống theo đúng đam mê chính là món quà phù hợp nhất trong ngày Khai Trương hay các dịp lễ Chúc Mừng.</p>
","
<p>Kệ Hoa Chúc Mừng gồm Hoa Đồng Tiền, Hồng Môn, Hoa Lily, Lan Bò Cạp, Địa Lan cùng hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Quốc Tế Phụ Nữ 8/3","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/hoa-ke(2).jpg","Bình thường","Kích thước",1500000
"3dssp","#SF113","Hoa Chúc Mừng SF 113","<p><strong>ĐAM MÊ</strong></p>
<p>Một trong ba yếu tố làm nên tài năng của một con người chính là đam mê (Daniel Coyle). Kệ Hoa Chúc Mừng với những đóa Hồng Môn được cắm như hình ngọn lửa của đam mê nhắc nhở chúng ta luôn phải sống theo đúng đam mê chính là món quà phù hợp nhất trong ngày Khai Trương hay các dịp lễ Chúc Mừng.</p>
","
<p>Kệ Hoa Chúc Mừng gồm Hoa Đồng Tiền, Hồng Môn, Hoa Lily, Lan Bò Cạp, Địa Lan cùng hoa lá phụ liệu khác.</p>
","Hoa theo chủ đề>Ngày Quốc Tế Phụ Nữ 8/3","https://hoatuoi360.com/contents/images/Products/hoa-khai-truong/hoa-ke(2).jpg","Lớn hơn (+30%)","Kích thước",1950000
"wue5t","#BX088","Hoa hộp BX 088","<p><strong>LỜI XIN LỖI</strong></p>
<p>Theo truyền thuyết của Nhật Bản,&nbsp; Hoa Cẩm Tú Cầu được một vị hoàng đế gửi đến người yêu của mình như một lời xin lỗi. Do đó, sau này, mọi người tặng Hoa Cẩm Tú Cầu cho nhau như một biểu tượng của tình cảm chân thành và thể hiện sự trân trọng gửi đến những người thân thương của mình, nó còn được dùng để cảm ơn và xin lỗi.</p>
","
<p>Hộp gỗ sang trọng với Hồng Ecuador, Tú Cầu, Ping Pong...</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-hop/Hoa-hop-BX-091.jpg","Bình thường","Kích thước",500000
"wue5t","#BX088","Hoa hộp BX 088","<p><strong>LỜI XIN LỖI</strong></p>
<p>Theo truyền thuyết của Nhật Bản,&nbsp; Hoa Cẩm Tú Cầu được một vị hoàng đế gửi đến người yêu của mình như một lời xin lỗi. Do đó, sau này, mọi người tặng Hoa Cẩm Tú Cầu cho nhau như một biểu tượng của tình cảm chân thành và thể hiện sự trân trọng gửi đến những người thân thương của mình, nó còn được dùng để cảm ơn và xin lỗi.</p>
","
<p>Hộp gỗ sang trọng với Hồng Ecuador, Tú Cầu, Ping Pong...</p>
","Hoa theo chủ đề>Ngày Nhà Giáo Việt Nam 20/11","https://hoatuoi360.com/contents/images/Products/hoa-hop/Hoa-hop-BX-091.jpg","Lớn hơn (+30%)","Kích thước",650000